u2	i56	2
u2	i61	4
u2	i72	4
u2	i88	3
u2	i90	4
u2	i95	4
u2	i97	4
u2	i105	3
u2	i111	3
u2	i116	4
u2	i124	3
u2	i125	4
u2	i139	4
u2	i146	4
u2	i147	3
u2	i171	4
u2	i179	4
u2	i189	2
u2	i191	3
u2	i195	4
u2	i200	4
u2	i219	4
u2	i221	4
u2	i229	4
u2	i235	2
u2	i236	4
u2	i240	3
u2	i250	5
u2	i264	4
u2	i269	3
u2	i274	4
u2	i287	4
u2	i300	2
u2	i314	3
u2	i319	3
u2	i329	3
u2	i334	3
u2	i336	2
u2	i358	4
u2	i368	3
u2	i372	3
u2	i376	3
u2	i380	3
u2	i381	4
u2	i385	2
u2	i387	3
u2	i390	3
u2	i392	2
u2	i401	3
u2	i402	3
u2	i416	4
u2	i433	3
u2	i434	4
u2	i450	4
u2	i461	3
u2	i467	4
u2	i471	4
u2	i474	4
u2	i482	3
u2	i491	4
u2	i493	2
u2	i504	4
u2	i520	4
u2	i522	5
u2	i542	4
u2	i552	4
u2	i561	3
u2	i572	4
u2	i574	4
u2	i578	4
u2	i587	4
u2	i589	3
u2	i603	4
u2	i606	3
u2	i613	3
u2	i618	2
u2	i622	4
u2	i628	4
u2	i634	4
u2	i649	4
u2	i652	5
u2	i653	4
u2	i655	3
u2	i658	4
u2	i661	5
u2	i664	3
u2	i666	3
u2	i672	3
u2	i678	4
u2	i695	2
u2	i696	4
u2	i753	5
u2	i755	3
u2	i761	4
u2	i762	3
u2	i771	2
u2	i777	3
u2	i782	2
u2	i790	4
u2	i792	4
u2	i794	3
u2	i803	3
u2	i825	4
u2	i833	3
u2	i835	3
u2	i836	4
u2	i850	4
u2	i851	4
u2	i853	4
u2	i859	4
u2	i874	4
u2	i892	3
u2	i900	4
u2	i906	3
u2	i914	4
u2	i917	4
u2	i919	5
u2	i941	3
u2	i942	3
u2	i943	5
u2	i956	3
u2	i958	2
u2	i970	3
u2	i984	3
u2	i985	5
u2	i1004	4
u2	i1028	3
u2	i1030	3
u2	i1031	3
u2	i1033	5
u2	i1035	4
u2	i1071	5
u2	i1105	2
u2	i1122	4
u2	i1139	4
u2	i1148	3
u2	i1163	4
u2	i1164	4
u2	i1169	3
u2	i1181	3
u2	i1185	4
u2	i1199	3
u3	i0	3
u3	i5	4
u3	i7	5
u3	i16	3
u3	i24	4
u3	i37	4
u3	i39	3
u3	i45	5
u3	i69	5
u3	i89	4
u3	i100	2
u3	i107	3
u3	i111	3
u3	i115	3
u3	i116	4
u3	i128	3
u3	i131	5
u3	i146	5
u3	i148	5
u3	i154	3
u3	i163	4
u3	i170	4
u3	i188	4
u3	i201	5
u3	i209	5
u3	i213	4
u3	i223	4
u3	i224	3
u3	i230	3
u3	i239	4
u3	i241	3
u3	i250	4
u3	i252	4
u3	i256	5
u3	i260	5
u3	i276	4
u3	i290	3
u3	i293	4
u3	i298	3
u3	i316	3
u3	i346	4
u3	i347	3
u3	i349	4
u3	i350	3
u3	i359	5
u3	i367	5
u3	i369	3
u3	i375	5
u3	i377	3
u3	i378	4
u3	i382	5
u3	i386	3
u3	i387	4
u3	i392	4
u3	i420	4
u3	i426	4
u3	i444	5
u3	i450	3
u3	i456	3
u3	i460	4
u3	i463	4
u3	i469	5
u3	i471	5
u3	i474	5
u3	i477	5
u3	i497	4
u3	i509	3
u3	i551	3
u3	i560	3
u3	i561	4
u3	i569	4
u3	i573	4
u3	i578	4
u3	i589	3
u3	i591	5
u3	i595	4
u3	i596	3
u3	i601	5
u3	i614	3
u3	i618	3
u3	i630	3
u3	i638	5
u3	i641	5
u3	i647	3
u3	i648	3
u3	i650	4
u3	i653	5
u3	i659	3
u3	i660	4
u3	i668	4
u3	i670	4
u3	i673	4
u3	i675	5
u3	i677	2
u3	i679	4
u3	i683	4
u3	i690	4
u3	i703	4
u3	i707	5
u3	i722	4
u3	i732	3
u3	i743	3
u3	i744	5
u3	i748	5
u3	i753	5
u3	i754	3
u3	i769	5
u3	i770	3
u3	i776	5
u3	i781	5
u3	i800	5
u3	i816	3
u3	i817	5
u3	i819	4
u3	i831	5
u3	i832	3
u3	i851	4
u3	i856	4
u3	i860	5
u3	i864	5
u3	i870	4
u3	i878	4
u3	i893	5
u3	i912	2
u3	i913	5
u3	i921	4
u3	i934	5
u3	i941	3
u3	i956	3
u3	i957	3
u3	i961	4
u3	i971	4
u3	i973	3
u3	i977	5
u3	i978	3
u3	i983	4
u3	i984	4
u3	i1025	4
u3	i1043	4
u3	i1046	4
u3	i1051	4
u3	i1058	5
u3	i1064	5
u3	i1074	4
u3	i1077	3
u3	i1085	5
u3	i1091	4
u3	i1099	5
u3	i1101	4
u3	i1110	4
u3	i1116	4
u3	i1127	5
u3	i1134	4
u3	i1141	3
u3	i1147	5
u3	i1150	4
u3	i1162	3
u3	i1165	5
u3	i1168	2
u3	i1169	4
u3	i1172	3
u3	i1188	5
u3	i1195	5
u3	i1196	3
u3	i1199	3
u4	i4	4
u4	i5	4
u4	i7	4
u4	i28	2
u4	i46	3
u4	i47	3
u4	i50	4
u4	i54	3
u4	i58	3
u4	i68	3
u4	i70	5
u4	i80	3
u4	i84	3
u4	i87	4
u4	i90	4
u4	i92	3
u4	i93	4
u4	i95	3
u4	i116	4
u4	i121	2
u4	i132	4
u4	i133	2
u4	i137	4
u4	i145	4
u4	i157	2
u4	i160	5
u4	i163	1
u4	i165	2
u4	i167	3
u4	i180	3
u4	i193	4
u4	i198	3
u4	i202	4
u4	i208	4
u4	i211	3
u4	i213	3
u4	i235	2
u4	i252	3
u4	i261	3
u4	i263	3
u4	i266	3
u4	i273	3
u4	i285	3
u4	i286	3
u4	i298	2
u4	i307	2
u4	i315	2
u4	i322	4
u4	i340	5
u4	i347	3
u4	i354	3
u4	i372	5
u4	i381	2
u4	i404	3
u4	i411	5
u4	i417	4
u4	i420	3
u4	i427	4
u4	i438	3
u4	i439	3
u4	i468	3
u4	i469	3
u4	i474	3
u4	i495	3
u4	i511	3
u4	i512	3
u4	i525	2
u4	i531	1
u4	i536	3
u4	i543	4
u4	i546	3
u4	i567	3
u4	i574	3
u4	i583	3
u4	i591	3
u4	i601	3
u4	i604	3
u4	i619	2
u4	i626	3
u4	i628	3
u4	i634	3
u4	i636	4
u4	i637	3
u4	i642	4
u4	i649	3
u4	i662	5
u4	i665	3
u4	i677	3
u4	i678	3
u4	i709	3
u4	i719	3
u4	i723	2
u4	i732	2
u4	i736	4
u4	i739	4
u4	i741	5
u4	i743	3
u4	i746	3
u4	i749	5
u4	i750	5
u4	i754	3
u4	i761	4
u4	i764	4
u4	i778	3
u4	i779	3
u4	i789	3
u4	i790	3
u4	i791	2
u4	i793	5
u4	i803	3
u4	i808	4
u4	i817	5
u4	i818	4
u4	i831	3
u4	i839	4
u4	i845	4
u4	i847	4
u4	i848	4
u4	i850	3
u4	i853	4
u4	i855	3
u4	i864	4
u4	i873	4
u4	i879	3
u4	i890	4
u4	i892	3
u4	i904	4
u4	i917	2
u4	i919	4
u4	i931	3
u4	i934	3
u4	i937	4
u4	i948	3
u4	i955	4
u4	i974	3
u4	i980	4
u4	i991	4
u4	i994	3
u4	i1001	2
u4	i1005	4
u4	i1011	3
u4	i1013	5
u4	i1018	4
u4	i1029	3
u4	i1031	2
u4	i1032	2
u4	i1044	2
u4	i1063	3
u4	i1079	4
u4	i1084	5
u4	i1094	4
u4	i1102	4
u4	i1105	3
u4	i1115	4
u4	i1125	4
u4	i1138	3
u4	i1149	5
u4	i1152	3
u4	i1153	4
u4	i1154	3
u4	i1163	4
u4	i1168	1
u4	i1171	3
u4	i1174	4
u4	i1183	3
u4	i1184	2
u4	i1192	4
u4	i1195	4
u5	i12	3
u5	i17	2
u5	i33	4
u5	i39	2
u5	i45	3
u5	i54	4
u5	i76	4
u5	i80	2
u5	i92	3
u5	i96	3
u5	i104	3
u5	i107	3
u5	i127	3
u5	i139	3
u5	i163	4
u5	i171	4
u5	i174	4
u5	i178	2
u5	i181	2
u5	i184	4
u5	i187	5
u5	i192	4
u5	i194	5
u5	i204	3
u5	i210	4
u5	i251	3
u5	i258	4
u5	i264	4
u5	i268	4
u5	i274	1
u5	i275	2
u5	i277	2
u5	i284	1
u5	i288	2
u5	i289	3
u5	i308	4
u5	i339	3
u5	i348	3
u5	i349	2
u5	i361	4
u5	i372	5
u5	i376	4
u5	i377	2
u5	i390	5
u5	i398	4
u5	i415	4
u5	i425	3
u5	i427	4
u5	i440	3
u5	i449	4
u5	i459	3
u5	i466	3
u5	i469	3
u5	i475	3
u5	i481	3
u5	i482	4
u5	i510	4
u5	i516	4
u5	i541	3
u5	i545	5
u5	i555	4
u5	i556	4
u5	i562	3
u5	i566	4
u5	i585	4
u5	i587	2
u5	i591	4
u5	i594	5
u5	i600	5
u5	i617	3
u5	i621	5
u5	i626	3
u5	i632	4
u5	i635	1
u5	i642	4
u5	i650	2
u5	i651	4
u5	i652	4
u5	i658	2
u5	i668	4
u5	i678	4
u5	i680	4
u5	i684	2
u5	i686	5
u5	i693	3
u5	i711	4
u5	i714	4
u5	i720	5
u5	i729	3
u5	i731	3
u5	i746	2
u5	i762	2
u5	i769	5
u5	i780	5
u5	i793	4
u5	i798	3
u5	i809	3
u5	i837	5
u5	i838	4
u5	i847	4
u5	i849	5
u5	i850	4
u5	i865	3
u5	i873	2
u5	i874	3
u5	i881	3
u5	i885	5
u5	i893	5
u5	i901	4
u5	i911	5
u5	i919	3
u5	i927	2
u5	i932	4
u5	i940	2
u5	i945	3
u5	i970	4
u5	i975	4
u5	i999	3
u5	i1002	4
u5	i1003	3
u5	i1011	4
u5	i1012	5
u5	i1016	3
u5	i1019	5
u5	i1024	4
u5	i1036	3
u5	i1046	4
u5	i1049	3
u5	i1059	1
u5	i1069	4
u5	i1079	3
u5	i1080	4
u5	i1081	4
u5	i1088	3
u5	i1144	2
u5	i1145	3
u5	i1154	3
u5	i1156	3
u5	i1175	3
u5	i1179	2
u5	i1183	2
u5	i1193	3
u6	i6	3
u6	i10	4
u6	i21	3
u6	i34	4
u6	i37	4
u6	i38	4
u6	i46	3
u6	i47	2
u6	i49	3
u6	i53	2
u6	i56	2
u6	i63	4
u6	i65	4
u6	i66	3
u6	i73	2
u6	i76	1
u6	i77	4
u6	i78	4
u6	i85	4
u6	i100	3
u6	i107	4
u6	i111	4
u6	i113	4
u6	i116	3
u6	i122	5
u6	i137	4
u6	i147	3
u6	i152	3
u6	i156	5
u6	i165	4
u6	i172	4
u6	i191	3
u6	i192	3
u6	i194	4
u6	i199	4
u6	i216	4
u6	i222	3
u6	i233	5
u6	i236	3
u6	i251	4
u6	i254	3
u6	i255	4
u6	i262	3
u6	i265	4
u6	i268	3
u6	i285	3
u6	i293	3
u6	i306	3
u6	i311	3
u6	i312	3
u6	i333	2
u6	i335	1
u6	i337	3
u6	i338	4
u6	i350	2
u6	i352	3
u6	i354	3
u6	i365	2
u6	i372	2
u6	i378	4
u6	i382	4
u6	i386	3
u6	i392	2
u6	i395	3
u6	i396	4
u6	i398	5
u6	i399	4
u6	i400	2
u6	i401	3
u6	i403	2
u6	i404	3
u6	i416	2
u6	i425	3
u6	i440	4
u6	i443	4
u6	i452	2
u6	i456	4
u6	i460	3
u6	i474	4
u6	i478	4
u6	i480	1
u6	i483	4
u6	i488	3
u6	i492	4
u6	i493	3
u6	i498	3
u6	i499	2
u6	i503	4
u6	i505	4
u6	i508	3
u6	i511	2
u6	i524	4
u6	i526	2
u6	i536	3
u6	i542	3
u6	i543	2
u6	i546	4
u6	i553	3
u6	i563	3
u6	i565	4
u6	i572	3
u6	i575	3
u6	i576	5
u6	i580	2
u6	i597	3
u6	i601	2
u6	i609	5
u6	i614	2
u6	i616	5
u6	i617	4
u6	i636	3
u6	i639	3
u6	i645	4
u6	i648	2
u6	i651	3
u6	i666	3
u6	i674	3
u6	i682	4
u6	i685	4
u6	i731	5
u6	i741	3
u6	i746	3
u6	i749	3
u6	i755	3
u6	i766	3
u6	i773	4
u6	i788	4
u6	i807	2
u6	i821	3
u6	i842	3
u6	i863	3
u6	i872	3
u6	i873	3
u6	i875	2
u6	i880	4
u6	i881	4
u6	i885	5
u6	i889	4
u6	i894	5
u6	i911	4
u6	i915	3
u6	i919	4
u6	i920	4
u6	i934	3
u6	i941	4
u6	i942	5
u6	i943	5
u6	i944	3
u6	i950	5
u6	i951	4
u6	i953	2
u6	i955	4
u6	i959	2
u6	i966	2
u6	i979	4
u6	i989	5
u6	i1003	3
u6	i1007	5
u6	i1011	4
u6	i1018	3
u6	i1021	3
u6	i1036	4
u6	i1037	3
u6	i1044	3
u6	i1048	3
u6	i1051	4
u6	i1054	4
u6	i1057	4
u6	i1062	3
u6	i1073	2
u6	i1075	4
u6	i1082	2
u6	i1085	3
u6	i1087	4
u6	i1090	3
u6	i1107	4
u6	i1126	3
u6	i1127	4
u6	i1129	3
u6	i1136	5
u6	i1144	3
u6	i1155	4
u6	i1157	2
u6	i1160	4
u6	i1170	3
u6	i1182	2
u6	i1184	4
u6	i1195	3
u7	i1	2
u7	i8	4
u7	i34	3
u7	i47	3
u7	i51	4
u7	i59	2
u7	i61	3
u7	i69	4
u7	i71	2
u7	i81	3
u7	i88	2
u7	i94	4
u7	i96	3
u7	i110	2
u7	i116	4
u7	i122	4
u7	i125	3
u7	i131	4
u7	i139	4
u7	i154	2
u7	i159	3
u7	i167	2
u7	i169	3
u7	i177	2
u7	i185	4
u7	i191	3
u7	i192	5
u7	i194	4
u7	i196	3
u7	i220	2
u7	i224	4
u7	i230	4
u7	i231	4
u7	i238	2
u7	i251	3
u7	i264	4
u7	i269	3
u7	i272	4
u7	i289	3
u7	i303	4
u7	i310	2
u7	i311	3
u7	i315	4
u7	i318	4
u7	i337	4
u7	i340	4
u7	i353	3
u7	i354	3
u7	i362	3
u7	i363	4
u7	i366	3
u7	i369	2
u7	i374	3
u7	i424	4
u7	i426	3
u7	i428	4
u7	i447	3
u7	i452	4
u7	i491	4
u7	i496	3
u7	i497	4
u7	i500	3
u7	i533	3
u7	i535	4
u7	i543	3
u7	i555	4
u7	i565	4
u7	i582	4
u7	i597	4
u7	i616	3
u7	i618	4
u7	i620	3
u7	i624	4
u7	i632	3
u7	i643	2
u7	i653	3
u7	i659	3
u7	i662	5
u7	i664	3
u7	i680	5
u7	i682	4
u7	i684	5
u7	i688	3
u7	i710	2
u7	i720	4
u7	i721	3
u7	i730	3
u7	i740	4
u7	i750	4
u7	i757	4
u7	i764	3
u7	i772	4
u7	i785	3
u7	i791	2
u7	i796	3
u7	i807	3
u7	i827	4
u7	i829	3
u7	i848	3
u7	i861	3
u7	i873	4
u7	i874	4
u7	i875	3
u7	i878	3
u7	i881	3
u7	i890	3
u7	i897	3
u7	i913	4
u7	i915	2
u7	i917	3
u7	i927	4
u7	i939	3
u7	i949	4
u7	i950	4
u7	i951	4
u7	i961	4
u7	i966	2
u7	i968	4
u7	i971	3
u7	i973	2
u7	i982	3
u7	i991	3
u7	i997	3
u7	i1001	3
u7	i1009	3
u7	i1019	4
u7	i1023	3
u7	i1025	3
u7	i1038	4
u7	i1046	4
u7	i1057	5
u7	i1062	3
u7	i1069	3
u7	i1089	3
u7	i1115	4
u7	i1121	4
u7	i1125	2
u7	i1128	5
u7	i1130	4
u7	i1134	2
u7	i1149	4
u7	i1151	4
u7	i1161	3
u7	i1164	3
u7	i1172	4
u7	i1178	4
u7	i1185	3
u7	i1193	3
u7	i1194	2
u7	i1195	4
u8	i4	3
u8	i5	4
u8	i14	4
u8	i16	5
u8	i17	3
u8	i29	2
u8	i45	4
u8	i49	4
u8	i50	3
u8	i53	5
u8	i65	2
u8	i67	4
u8	i74	4
u8	i75	3
u8	i80	3
u8	i82	2
u8	i93	4
u8	i96	4
u8	i104	2
u8	i111	5
u8	i116	4
u8	i118	2
u8	i136	4
u8	i155	3
u8	i166	3
u8	i184	4
u8	i193	2
u8	i200	4
u8	i203	3
u8	i207	2
u8	i228	5
u8	i249	3
u8	i261	5
u8	i262	4
u8	i280	2
u8	i290	4
u8	i296	4
u8	i304	3
u8	i307	3
u8	i323	3
u8	i324	5
u8	i329	3
u8	i330	4
u8	i348	2
u8	i356	5
u8	i365	4
u8	i375	2
u8	i385	5
u8	i396	5
u8	i410	3
u8	i419	2
u8	i437	3
u8	i447	4
u8	i461	3
u8	i464	3
u8	i481	3
u8	i489	4
u8	i493	3
u8	i498	3
u8	i501	2
u8	i509	4
u8	i510	4
u8	i513	2
u8	i516	5
u8	i519	2
u8	i527	2
u8	i531	2
u8	i544	2
u8	i547	3
u8	i557	3
u8	i561	2
u8	i565	3
u8	i571	3
u8	i572	3
u8	i578	2
u8	i588	1
u8	i595	4
u8	i600	2
u8	i610	3
u8	i611	4
u8	i612	3
u8	i616	2
u8	i618	3
u8	i628	2
u8	i640	1
u8	i644	4
u8	i659	4
u8	i667	4
u8	i670	4
u8	i685	2
u8	i689	3
u8	i695	4
u8	i703	4
u8	i704	4
u8	i713	4
u8	i719	2
u8	i720	2
u8	i740	3
u8	i747	3
u8	i751	3
u8	i759	4
u8	i762	5
u8	i778	2
u8	i791	4
u8	i796	2
u8	i818	3
u8	i825	4
u8	i828	4
u8	i837	3
u8	i842	4
u8	i844	3
u8	i848	3
u8	i854	3
u8	i855	3
u8	i870	3
u8	i872	3
u8	i891	3
u8	i897	2
u8	i900	3
u8	i904	2
u8	i908	5
u8	i916	3
u8	i920	4
u8	i921	3
u8	i922	3
u8	i930	3
u8	i935	3
u8	i936	3
u8	i938	4
u8	i964	5
u8	i970	4
u8	i983	2
u8	i988	5
u8	i1004	5
u8	i1031	3
u8	i1039	1
u8	i1047	2
u8	i1050	2
u8	i1065	3
u8	i1071	3
u8	i1092	2
u8	i1095	2
u8	i1135	2
u8	i1136	3
u8	i1147	3
u8	i1151	3
u8	i1164	3
u8	i1170	5
u8	i1175	3
u8	i1177	4
u9	i4	3
u9	i5	4
u9	i25	5
u9	i27	4
u9	i29	3
u9	i34	4
u9	i43	2
u9	i54	5
u9	i55	2
u9	i62	4
u9	i74	4
u9	i94	4
u9	i125	3
u9	i133	3
u9	i141	2
u9	i142	3
u9	i145	4
u9	i151	4
u9	i152	2
u9	i157	2
u9	i168	3
u9	i177	1
u9	i185	4
u9	i189	3
u9	i193	4
u9	i199	3
u9	i204	3
u9	i208	4
u9	i209	4
u9	i227	3
u9	i231	3
u9	i232	3
u9	i233	3
u9	i244	3
u9	i256	4
u9	i257	3
u9	i264	4
u9	i278	3
u9	i282	3
u9	i283	3
u9	i291	4
u9	i301	4
u9	i306	4
u9	i307	2
u9	i342	3
u9	i361	4
u9	i367	3
u9	i371	3
u9	i384	4
u9	i386	3
u9	i388	4
u9	i390	5
u9	i396	2
u9	i398	4
u9	i401	2
u9	i404	4
u9	i411	4
u9	i419	3
u9	i424	2
u9	i435	4
u9	i465	3
u9	i486	3
u9	i497	4
u9	i502	4
u9	i508	2
u9	i509	3
u9	i514	5
u9	i526	2
u9	i528	3
u9	i542	3
u9	i546	1
u9	i554	2
u9	i556	4
u9	i563	4
u9	i569	3
u9	i570	3
u9	i582	3
u9	i589	3
u9	i614	2
u9	i618	3
u9	i620	2
u9	i639	4
u9	i640	3
u9	i641	2
u9	i663	2
u9	i689	2
u9	i692	2
u9	i703	4
u9	i719	3
u9	i720	4
u9	i722	2
u9	i726	3
u9	i736	4
u9	i764	4
u9	i770	2
u9	i778	2
u9	i784	2
u9	i791	3
u9	i826	4
u9	i831	3
u9	i834	3
u9	i835	3
u9	i839	3
u9	i857	2
u9	i861	3
u9	i863	2
u9	i866	3
u9	i869	2
u9	i870	3
u9	i871	2
u9	i890	2
u9	i893	4
u9	i906	3
u9	i907	3
u9	i932	3
u9	i947	3
u9	i951	3
u9	i953	3
u9	i957	1
u9	i960	4
u9	i965	4
u9	i971	2
u9	i983	3
u9	i984	3
u9	i986	3
u9	i987	4
u9	i995	3
u9	i1004	3
u9	i1011	2
u9	i1014	4
u9	i1023	2
u9	i1029	2
u9	i1031	3
u9	i1033	2
u9	i1034	1
u9	i1069	5
u9	i1088	5
u9	i1110	2
u9	i1112	3
u9	i1139	3
u9	i1153	4
u9	i1158	4
u9	i1159	4
u9	i1168	3
u9	i1180	4
u9	i1190	4
u9	i1196	3
u10	i4	4
u10	i23	4
u10	i29	4
u10	i32	3
u10	i34	4
u10	i35	4
u10	i43	3
u10	i46	3
u10	i47	3
u10	i54	3
u10	i67	3
u10	i74	4
u10	i96	3
u10	i106	4
u10	i112	5
u10	i113	3
u10	i124	3
u10	i126	4
u10	i131	4
u10	i151	5
u10	i159	4
u10	i161	4
u10	i163	3
u10	i173	4
u10	i182	4
u10	i194	4
u10	i202	5
u10	i206	4
u10	i214	4
u10	i226	4
u10	i242	3
u10	i248	4
u10	i250	4
u10	i256	3
u10	i259	2
u10	i272	3
u10	i275	4
u10	i276	4
u10	i291	3
u10	i303	4
u10	i306	4
u10	i309	3
u10	i326	3
u10	i327	4
u10	i339	3
u10	i343	2
u10	i358	4
u10	i363	4
u10	i364	3
u10	i371	2
u10	i372	4
u10	i375	3
u10	i399	4
u10	i400	5
u10	i401	4
u10	i423	3
u10	i437	3
u10	i452	3
u10	i457	4
u10	i465	3
u10	i498	3
u10	i500	4
u10	i509	4
u10	i511	3
u10	i518	4
u10	i547	4
u10	i548	4
u10	i568	3
u10	i583	4
u10	i584	2
u10	i596	3
u10	i598	4
u10	i599	5
u10	i609	4
u10	i618	4
u10	i630	2
u10	i635	3
u10	i643	4
u10	i650	3
u10	i668	4
u10	i670	3
u10	i671	3
u10	i680	5
u10	i681	5
u10	i689	3
u10	i705	4
u10	i710	3
u10	i717	4
u10	i723	3
u10	i730	3
u10	i731	4
u10	i732	2
u10	i733	5
u10	i743	4
u10	i755	3
u10	i769	5
u10	i774	3
u10	i785	4
u10	i786	3
u10	i789	3
u10	i791	4
u10	i797	2
u10	i804	4
u10	i807	2
u10	i808	4
u10	i813	2
u10	i814	3
u10	i815	4
u10	i820	4
u10	i824	4
u10	i826	3
u10	i827	4
u10	i830	2
u10	i857	3
u10	i881	3
u10	i884	3
u10	i888	4
u10	i891	4
u10	i892	4
u10	i900	4
u10	i903	3
u10	i911	4
u10	i920	4
u10	i931	3
u10	i939	3
u10	i941	3
u10	i960	4
u10	i965	5
u10	i967	4
u10	i968	5
u10	i977	3
u10	i986	3
u10	i1029	3
u10	i1035	2
u10	i1039	4
u10	i1047	4
u10	i1053	3
u10	i1070	3
u10	i1090	3
u10	i1100	3
u10	i1115	4
u10	i1119	3
u10	i1137	3
u10	i1138	3
u10	i1141	4
u10	i1142	4
u10	i1179	5
u10	i1181	4
u10	i1184	3
u10	i1189	4
u10	i1190	4
u11	i44	5
u11	i56	5
u11	i61	5
u11	i65	4
u11	i84	5
u11	i86	5
u11	i90	4
u11	i96	4
u11	i102	5
u11	i116	4
u11	i132	3
u11	i175	5
u11	i188	3
u11	i219	3
u11	i223	4
u11	i249	3
u11	i252	3
u11	i255	4
u11	i256	4
u11	i258	3
u11	i260	5
u11	i262	5
u11	i271	3
u11	i279	4
u11	i280	2
u11	i304	4
u11	i305	4
u11	i316	2
